gene name,Closeness unDir,Degree unDir,Eccentricity unDir,Radiality unDir
GPRC5A,0.000174886,327,0.5,3.102853351
PCCA,0.000176367,373,0.333333333,3.118779031
CNP,0.000170213,167,0.333333333,3.050763106
PSMC3,0.000174368,320,0.333333333,3.097213006
CD69,0.00017094,201,0.333333333,3.059057731
CFI,0.000173641,306,0.333333333,3.089250166
RAB6B,0.000174764,353,0.333333333,3.101526211
DEGS1,0.000172861,256,0.333333333,3.080623756
FMO2,0.000174186,312,0.333333333,3.095222296
ABCC8,0.000173732,303,0.333333333,3.090245521
BBC3,0.000168265,106,0.333333333,3.028201725
HOXB2,0.000169895,161,0.333333333,3.04711347
CDK9,0.000174338,307,0.333333333,3.096881221
UQCR11,0.000173551,301,0.333333333,3.088254811
VDR,0.000172325,239,0.333333333,3.074651626
PPM1D,0.000167308,98,0.333333333,3.016921035
CDH17,0.00017762,422,0.333333333,3.132050431
MCF2L2,0.000171086,199,0.333333333,3.060716656
TMED9,0.000171438,211,0.333333333,3.064698076
CHRNA2,0.000176678,392,0.333333333,3.122096881
SEPT2,0.000166973,102,0.333333333,3.012939615
TIMP4,0.000180408,508,0.333333333,3.160915727
ZNF536,0.000178508,448,0.333333333,3.141340411
UTY,0.000165755,73,0.333333333,2.998341075
ALDH1A1,0.000172087,231,0.333333333,3.071997346
CTSH,0.000177336,403,0.333333333,3.129064366
CYP2C19,0.000172861,272,0.333333333,3.080623756
LGALS3BP,0.000169549,157,0.333333333,3.04313205
CYP4F2,0.000174125,306,0.333333333,3.094558726
MAP3K7,0.000180799,525,0.5,3.164897147
HLX,0.00017325,269,0.333333333,3.084936961
CAMKK2,0.000173822,287,0.333333333,3.091240876
HGFAC,0.000171262,226,0.333333333,3.062707366
CHI3L2,0.000170068,158,0.333333333,3.04910418
NBEAL2,0.000168606,122,0.333333333,3.032183145
T,0.000174825,318,0.333333333,3.102189781
KIAA0513,0.000176367,385,0.333333333,3.118779031
ITGA2B,0.000172354,231,0.333333333,3.074983411
TMEM159,0.000169205,139,0.333333333,3.03915063
FTO,0.000168805,138,0.333333333,3.03450564
KCNS3,0.000177085,404,0.333333333,3.126410086
LILRB4,0.000175193,334,0.333333333,3.106171201
B3GALT4,0.000168947,139,0.333333333,3.036164565
TCF15,0.000170619,183,0.333333333,3.055408096
CAPN3,0.00017452,330,0.333333333,3.098871931
PIEZO1,0.000169233,146,0.333333333,3.039482415
GRM2,0.000176741,387,0.333333333,3.122760451
HERPUD1,0.000172741,249,0.333333333,3.079296616
RBP4,0.000174338,327,0.333333333,3.096881221
COL18A1,0.000177715,431,0.333333333,3.133045786
PRPF18,0.000172592,243,0.333333333,3.077637691
SERPINI1,0.000172206,239,0.333333333,3.073324486
LTA,0.000173641,288,0.333333333,3.089250166
CBR1,0.000174581,321,0.333333333,3.099535501
TRHR,0.000175009,328,0.333333333,3.104180491
COX7A1,0.000174307,320,0.333333333,3.096549436
SRI,0.000173491,279,0.333333333,3.087591241
MCF2L,0.000170561,178,0.333333333,3.054744526
TRIP10,0.000172682,248,0.333333333,3.078633046
MPP2,0.000172622,243,0.333333333,3.077969476
HCRTR1,0.00017188,229,0.333333333,3.069674851
TRIM26,0.00017313,258,0.333333333,3.083609821
TESK2,0.000172921,254,0.333333333,3.081287326
IDS,0.000177462,427,0.333333333,3.130391506
CLIC5,0.00017452,324,0.333333333,3.098871931
BCHE,0.000177999,443,0.333333333,3.136031851
XPO7,0.00017313,277,0.333333333,3.083609821
ALDH7A1,0.000174611,327,0.333333333,3.099867286
DOK2,0.000178987,465,0.333333333,3.146317186
PTS,0.0001731,273,0.333333333,3.083278036
CST3,0.0001731,271,0.333333333,3.083278036
LRIT1,0.000170882,194,0.333333333,3.058394161
CYLD,0.000166806,85,0.333333333,3.010948905
BTBD2,0.000171939,224,0.333333333,3.070338421
BCKDHB,0.000176398,376,0.333333333,3.119110816
ZNF507,0.000175778,356,0.333333333,3.112475116
APLP1,0.000175623,345,0.333333333,3.110816191
BSG,0.000172414,243,0.333333333,3.075646981
MZF1,0.000170416,179,0.333333333,3.053085601
IKBKG,0.000172236,242,0.333333333,3.073656271
ACADL,0.00017304,268,0.333333333,3.082614466
CCS,0.000175994,357,0.333333333,3.114797611
HMGCR,0.000173521,297,0.333333333,3.087923026
SPRED2,0.000172921,255,0.333333333,3.081287326
MDH2,0.000170823,195,0.333333333,3.057730591
SV2A,0.000173521,284,0.5,3.087923026
SPINK4,0.000174277,310,0.333333333,3.096217651
NACAD,0.000169981,154,0.333333333,3.048108825
SLC12A5,0.000169549,148,0.333333333,3.04313205
GYPC,0.000183184,620,0.5,3.188785667
MBP,0.000179695,496,0.333333333,3.153616457
SKI,0.000176616,379,0.333333333,3.121433311
AQP3,0.000168919,129,0.333333333,3.03583278
TP53TG5,0.000172265,235,0.333333333,3.073988056
MICAL2,0.000177179,402,0.333333333,3.127405441
HLF,0.000178158,433,0.333333333,3.137690776
NLGN1,0.000179372,475,0.333333333,3.150298607
PMCH,0.000166806,116,0.333333333,3.010948905
MST1R,0.000172951,255,0.333333333,3.081619111
KRT13,0.00017001,161,0.333333333,3.04844061
ACO1,0.000178987,474,0.5,3.146317186
SLC22A6,0.000173883,296,0.333333333,3.091904446
KIAA0125,0.000164962,71,0.333333333,2.98871931
TNNC1,0.000171174,210,0.333333333,3.061712011
OSMR,0.000171969,233,0.333333333,3.070670206
LGALS9,0.000168577,143,0.333333333,3.03185136
CAPN1,0.00017584,359,0.333333333,3.113138686
TSN,0.000175623,345,0.333333333,3.110816191
PLA2G5,0.000174186,304,0.333333333,3.095222296
ACSM2A,0.000168947,154,0.333333333,3.036164565
DAAM2,0.00017298,266,0.333333333,3.081950896
UFD1L,0.00016835,139,0.333333333,3.02919708
MASP1,0.000175809,368,0.333333333,3.112806901
RPL12,0.000170184,180,0.333333333,3.050431321
BAG6,0.000172652,251,0.333333333,3.078301261
CACNA1B,0.000175131,329,0.333333333,3.105507631
LHX1,0.000177968,427,0.333333333,3.135700066
ERAL1,0.000168492,134,0.333333333,3.030856005
RFX3,0.000175346,334,0.333333333,3.107830126
C22orf31,0.000178158,426,0.333333333,3.137690776
HMOX2,0.00017138,202,0.333333333,3.064034506
HMGB2,0.000173762,288,0.333333333,3.090577306
TELO2,0.000172384,234,0.333333333,3.075315196
HIST1H1D,0.000168577,113,0.333333333,3.03185136
KANK3,0.000167645,115,0.333333333,3.020902455
KCND3,0.000177999,423,0.333333333,3.136031851
GLI1,0.000168719,117,0.333333333,3.033510285
FOXO1,0.000174551,318,0.333333333,3.099203716
GIMAP5,0.000170503,174,0.333333333,3.054080956
MMP7,0.000172087,228,0.333333333,3.071997346
GRM3,0.000172473,256,0.333333333,3.076310551
PSTPIP1,0.0001755,360,0.333333333,3.109489051
AHR,0.000180897,540,0.333333333,3.165892502
F5,0.000174978,338,0.333333333,3.103848706
CYP3A4,0.000171057,198,0.333333333,3.060384871
GTPBP10,0.000167168,78,0.333333333,3.01526211
DPYSL3,0.00017325,288,0.333333333,3.084936961
MGAT5,0.000183251,597,0.5,3.189449237
PI3,0.000171615,218,0.333333333,3.066688786
KCNJ4,0.000171615,221,0.333333333,3.066688786
TIE1,0.000171556,220,0.333333333,3.066025216
CDX2,0.000170445,181,0.333333333,3.053417386
GRB7,0.00017584,353,0.333333333,3.113138686
FMO4,0.00017819,453,0.333333333,3.138022561
DDX6,0.000176025,365,0.333333333,3.115129396
GNAI3,0.000171292,211,0.333333333,3.063039151
OXCT1,0.000170068,172,0.333333333,3.04910418
COL6A3,0.00017304,265,0.333333333,3.082614466
MBD3,0.000169262,145,0.333333333,3.0398142
TP53I3,0.000169463,143,0.333333333,3.042136695
ZNF423,0.000174125,299,0.333333333,3.094558726
IAH1,0.000168294,103,0.333333333,3.02853351
CGA,0.00017334,284,0.333333333,3.085932316
DAAM1,0.000179083,461,0.5,3.147312541
AXL,0.000174004,301,0.333333333,3.093231586
TSC22D4,0.00017059,181,0.333333333,3.055076311
TARBP2,0.000174368,300,0.333333333,3.097213006
ZNF593,0.000169952,159,0.333333333,3.04777704
SLC2A1,0.000181389,550,0.333333333,3.170869277
USH1C,0.000173913,294,0.333333333,3.092236231
DNPEP,0.000172325,237,0.333333333,3.074651626
IRF6,0.00017325,266,0.333333333,3.084936961
RASSF1,0.00016975,158,0.333333333,3.045454545
FAM127A,0.000174611,306,0.333333333,3.099867286
SPOCK3,0.000178603,449,0.5,3.142335766
LCN2,0.000169607,174,0.333333333,3.04379562
MIOS,0.000163452,52,0.333333333,2.97013935
KIAA0907,0.000169319,140,0.333333333,3.04047777
GRHPR,0.000175994,368,0.333333333,3.114797611
CEBPA,0.000179921,503,0.333333333,3.155938952
ASIC1,0.000173461,271,0.333333333,3.087259456
ATG9A,0.000175994,362,0.333333333,3.114797611
IFI30,0.000171999,246,0.333333333,3.071001991
UBE2I,0.000172444,251,0.333333333,3.075978766
GDPD5,0.00017138,204,0.333333333,3.064034506
ERN1,0.000171733,214,0.333333333,3.068015926
MPL,0.000171939,223,0.333333333,3.070338421
RHBDD3,0.000169808,148,0.333333333,3.046118115
CRYBB1,0.000171028,197,0.333333333,3.060053086
DNAJC6,0.000175994,391,0.333333333,3.114797611
DGCR14,0.000169779,154,0.333333333,3.04578633
TSC2,0.000175469,339,0.333333333,3.109157266
AJAP1,0.000166472,96,0.333333333,3.006967485
PLN,0.000168748,140,0.333333333,3.03384207
FAM189A1,0.000165044,71,0.333333333,2.989714665
CLDN18,0.000168976,132,0.333333333,3.03649635
PEBP1,0.000170213,174,0.333333333,3.050763106
TMEM186,0.000169405,139,0.333333333,3.041473125
DRG1,0.000169837,173,0.333333333,3.0464499
PPT1,0.000171174,202,0.333333333,3.061712011
RPE65,0.000174216,309,0.333333333,3.095554081
PVRL3,0.000177651,424,0.333333333,3.132382216
CKMT2,0.000173762,296,0.333333333,3.090577306
TRIM24,0.000175346,339,0.333333333,3.107830126
IL1B,0.00017138,220,0.333333333,3.064034506
SERPINB2,0.00017135,211,0.333333333,3.063702721
DIO2,0.00017334,271,0.333333333,3.085932316
CALB2,0.000175654,343,0.333333333,3.111147976
CPVL,0.000179147,473,0.333333333,3.147976111
MYOM1,0.000178571,455,0.5,3.142003981
TRIM9,0.000173551,291,0.333333333,3.088254811
SLC9A6,0.000174825,347,0.333333333,3.102189781
ADRBK1,0.00017452,304,0.333333333,3.098871931
HAP1,0.00017319,267,0.333333333,3.084273391
TET3,0.000167112,88,0.333333333,3.01459854
PCDH8,0.000171086,202,0.333333333,3.060716656
KCNMB1,0.000168549,139,0.333333333,3.031519575
SEMA3C,0.000175408,345,0.333333333,3.108493696
UBXN2B,0.000164772,55,0.333333333,2.986396815
GRAP2,0.000169463,141,0.333333333,3.042136695
CTSW,0.000171233,207,0.333333333,3.062375581
EGFR,0.000182916,610,0.333333333,3.186131387
SARS,0.000175685,353,0.333333333,3.111479761
HEXA,0.000176803,395,0.333333333,3.123424021
FABP3,0.000170853,182,0.333333333,3.058062376
ADAM17,0.000169808,158,0.333333333,3.046118115
CYLC2,0.000182448,577,0.5,3.181486397
SRPK3,0.000168464,123,0.333333333,3.03052422
IL13RA1,0.000170794,191,0.333333333,3.057398806
CCDC69,0.000167252,104,0.333333333,3.016257465
CRCP,0.000167983,96,0.333333333,3.024883875
CARTPT,0.000176118,369,0.333333333,3.116124751
TCEAL1,0.000169033,135,0.333333333,3.03715992
ZBTB7B,0.000169981,153,0.333333333,3.048108825
GRM7,0.000179437,493,0.333333333,3.150962177
ATF5,0.000169319,138,0.333333333,3.04047777
TAF1C,0.000165371,75,0.333333333,2.993696085
BRD4,0.000170126,166,0.333333333,3.04976775
MAG,0.000175932,365,0.333333333,3.114134041
HIST1H4I,0.000167364,112,0.333333333,3.017584605
CTSS,0.000172533,284,0.333333333,3.076974121
NPAS1,0.00017343,281,0.333333333,3.086927671
GAL3ST1,0.000170532,174,0.333333333,3.054412741
CPSF1,0.000166251,85,0.333333333,3.004313205
DDN,0.00017316,266,0.333333333,3.083941606
SSTR5,0.000171703,212,0.333333333,3.067684141
ZNF75D,0.000171028,193,0.333333333,3.060053086
MAN2C1,0.000171116,192,0.333333333,3.061048441
ISCU,0.000172951,257,0.333333333,3.081619111
KCNJ10,0.000176336,389,0.333333333,3.118447246
TMEM257,0.0001703,176,0.333333333,3.051758461
KDM4B,0.000170184,166,0.333333333,3.050431321
FGF4,0.000173913,291,0.333333333,3.092236231
ABCG2,0.000177242,417,0.333333333,3.128069011
SLC25A12,0.000170474,175,0.333333333,3.053749171
MFSD10,0.000172147,231,0.333333333,3.072660916
EIF3H,0.000171851,233,0.333333333,3.069343066
PLCL2,0.000177242,400,0.333333333,3.128069011
CD84,0.00016835,106,0.333333333,3.02919708
SOX21,0.00017307,264,0.333333333,3.082946251
LMNA,0.000171615,218,0.333333333,3.066688786
PSMA4,0.000174642,339,0.333333333,3.100199071
HSPA4L,0.000173611,281,0.5,3.088918381
ABCA4,0.00017325,272,0.333333333,3.084936961
CLCN7,0.000172117,227,0.333333333,3.072329131
CX3CR1,0.000168435,121,0.333333333,3.030192435
INPP4A,0.000172176,238,0.333333333,3.072992701
KIT,0.000176835,401,0.333333333,3.123755806
IFNA21,0.000169808,165,0.333333333,3.046118115
NDUFS3,0.000169722,185,0.333333333,3.04512276
ZNF592,0.00017334,271,0.333333333,3.085932316
PDLIM3,0.000175039,341,0.333333333,3.104512276
UBE2N,0.000169607,157,0.333333333,3.04379562
GOT2,0.000182382,582,0.5,3.180822827
PHKG1,0.00016756,108,0.333333333,3.0199071
PPP3CA,0.000190767,863,0.333333333,3.260783013
ARID3A,0.000169405,140,0.333333333,3.041473125
IL1R2,0.000171585,228,0.333333333,3.066357001
TBC1D2B,0.000172891,255,0.333333333,3.080955541
TLR2,0.000175254,341,0.333333333,3.106834771
DAB2,0.000179437,488,0.5,3.150962177
LIPA,0.000176056,373,0.333333333,3.115461181
UQCRFS1,0.000184843,667,0.5,3.205043132
CALCOCO2,0.000173792,288,0.333333333,3.090909091
TTN,0.000175562,373,0.333333333,3.110152621
LPO,0.00017331,265,0.333333333,3.085600531
BCL2L1,0.000172891,273,0.333333333,3.080955541
THAP11,0.000168691,128,0.333333333,3.0331785
CTNNA1,0.000177746,422,0.333333333,3.133377571
TBC1D4,0.000176647,386,0.333333333,3.121765096
PALM,0.00017322,266,0.333333333,3.084605176
NPPA,0.000171321,210,0.333333333,3.063370936
MGMT,0.000180832,536,0.333333333,3.165228932
EIF4A1,0.00017854,461,0.333333333,3.141672196
FOSL2,0.000172503,250,0.333333333,3.076642336
E2F4,0.000172058,230,0.333333333,3.071665561
HOXD9,0.000166889,86,0.333333333,3.01194426
DRD5,0.000182482,581,0.5,3.181818182
SALL2,0.000171174,193,0.333333333,3.061712011
NDN,0.000177462,412,0.333333333,3.130391506
DOCK4,0.000176367,381,0.333333333,3.118779031
IFNA8,0.000169405,151,0.333333333,3.041473125
GPA33,0.000177683,418,0.333333333,3.132714001
ZNF177,0.000168095,117,0.333333333,3.026211015
OR5I1,0.000166639,113,0.333333333,3.008958195
LUZP2,0.000177746,426,0.333333333,3.133377571
HIST1H1T,0.000168435,105,0.333333333,3.030192435
SELPLG,0.000175009,332,0.333333333,3.104180491
AKR1A1,0.0001703,171,0.333333333,3.051758461
REEP2,0.000171792,222,0.333333333,3.068679496
GLUL,0.00017316,263,0.333333333,3.083941606
PRKAB1,0.000171057,188,0.333333333,3.060384871
NAIP,0.000167308,98,0.333333333,3.016921035
RTN2,0.000172921,259,0.333333333,3.081287326
CALM2,0.000171116,202,0.333333333,3.061048441
GNAT2,0.000168663,113,0.333333333,3.032846715
SRP54,0.00017316,277,0.333333333,3.083941606
PGAM1,0.000170387,180,0.333333333,3.052753816
PER2,0.000169463,148,0.333333333,3.042136695
SLC7A7,0.000173702,278,0.333333333,3.089913736
XK,0.000170126,174,0.333333333,3.04976775
SERPINB8,0.00017094,193,0.333333333,3.059057731
SPRR1B,0.000170445,171,0.333333333,3.053417386
HCN2,0.00017188,227,0.333333333,3.069674851
CRYM,0.00017331,278,0.333333333,3.085600531
NDUFA9,0.000175439,352,0.333333333,3.108825481
PSMB5,0.000171615,240,0.333333333,3.066688786
ARHGEF10,0.000169262,150,0.333333333,3.0398142
FBXL2,0.000177968,449,0.5,3.135700066
RARRES3,0.000171497,216,0.333333333,3.065361646
TTLL12,0.000169147,136,0.333333333,3.03848706
MINPP1,0.000171851,240,0.333333333,3.069343066
ITGA7,0.00016909,134,0.333333333,3.03782349
GABRB2,0.000184775,679,0.333333333,3.204379562
GABARAP,0.00017301,265,0.333333333,3.082282681
ALG3,0.000169205,142,0.333333333,3.03915063
HTR1E,0.000180018,497,0.333333333,3.156934307
CPD,0.000172384,239,0.333333333,3.075315196
KCNV2,0.000170648,188,0.333333333,3.055739881
PLCD1,0.000168833,114,0.333333333,3.034837425
MECP2,0.00016592,72,0.333333333,3.000331785
SMAD6,0.000178063,434,0.5,3.136695421
PES1,0.000169377,154,0.333333333,3.04114134
TSNAX,0.000170911,195,0.333333333,3.058725946
CAMLG,0.000172891,254,0.333333333,3.080955541
AIF1,0.000172831,282,0.333333333,3.080291971
ALPPL2,0.0001703,166,0.333333333,3.051758461
B3GNT1,0.000183587,659,0.333333333,3.192767087
PNLIP,0.000175346,343,0.333333333,3.107830126
SCG2,0.000175131,351,0.333333333,3.105507631
NR0B1,0.000169176,130,0.333333333,3.038818845
PSME3,0.00016952,154,0.333333333,3.042800265
NR3C2,0.000177179,411,0.333333333,3.127405441
RET,0.000179115,461,0.5,3.147644326
GABRB3,0.000178859,464,0.333333333,3.144990046
CCL4,0.000168805,156,0.333333333,3.03450564
MTA1,0.000171939,216,0.333333333,3.070338421
BCAM,0.000172354,233,0.333333333,3.074983411
HDAC4,0.000171969,221,0.333333333,3.070670206
VASP,0.000171999,228,0.333333333,3.071001991
MLN,0.00017304,261,0.333333333,3.082614466
FGL2,0.000169578,172,0.333333333,3.043463835
PSMB8,0.000171792,224,0.333333333,3.068679496
SLC31A2,0.000175654,356,0.333333333,3.111147976
WT1,0.000167645,108,0.333333333,3.020902455
RAC2,0.000172712,263,0.333333333,3.078964831
MAP3K5,0.000175901,372,0.333333333,3.113802256
PDPK1,0.000174917,338,0.333333333,3.103185136
ADA,0.000170329,167,0.333333333,3.052090246
ABCB11,0.000169895,157,0.333333333,3.04711347
SERPINA6,0.000172712,274,0.333333333,3.078964831
AP1S1,0.000171409,204,0.333333333,3.064366291
FOLR3,0.00017316,280,0.333333333,3.083941606
NR4A2,0.00017191,230,0.333333333,3.070006636
POLA2,0.000168549,128,0.333333333,3.031519575
NR2E1,0.000171086,211,0.333333333,3.060716656
CRY2,0.000169693,149,0.333333333,3.044790975
KIF1B,0.000178603,452,0.333333333,3.142335766
MINK1,0.000167701,96,0.333333333,3.021566025
RPL3L,0.000169722,149,0.333333333,3.04512276
FGFR3,0.000171615,218,0.333333333,3.066688786
VCL,0.000171792,231,0.333333333,3.068679496
GPR35,0.000175871,351,0.333333333,3.113470471
ERP44,0.000172503,247,0.333333333,3.076642336
IDUA,0.000169062,149,0.333333333,3.037491705
HAL,0.000174703,334,0.333333333,3.100862641
PDHA2,0.000184026,628,0.5,3.197080292
CNTN2,0.000178987,466,0.333333333,3.146317186
CELSR2,0.000172087,232,0.333333333,3.071997346
SLC14A1,0.000171792,222,0.333333333,3.068679496
RPH3A,0.000175009,331,0.333333333,3.104180491
ITGA10,0.000175747,357,0.333333333,3.112143331
DLK1,0.000173792,285,0.333333333,3.090909091
SART1,0.000171527,214,0.333333333,3.065693431
CASP8,0.00017584,364,0.333333333,3.113138686
SPON1,0.000167392,108,0.333333333,3.01791639
TMED1,0.000169808,165,0.333333333,3.046118115
ITFG2,0.000166306,71,0.333333333,3.004976775
GZMM,0.000174216,298,0.333333333,3.095554081
M6PR,0.000168067,123,0.333333333,3.02587923
PSMD14,0.000175009,359,0.333333333,3.104180491
GTF2H2,0.000170358,167,0.333333333,3.052422031
FZD7,0.000172236,234,0.333333333,3.073656271
ADD1,0.000178603,453,0.333333333,3.142335766
TSC22D2,0.000176585,379,0.333333333,3.121101526
TRIM32,0.000177022,391,0.333333333,3.125746516
KDSR,0.000174856,321,0.333333333,3.102521566
CDKL2,0.000167645,111,0.333333333,3.020902455
SNRPD1,0.000166945,92,0.333333333,3.01260783
RTCB,0.000171321,210,0.333333333,3.063370936
CPNE3,0.000174368,305,0.333333333,3.097213006
ADAM23,0.000178063,436,0.333333333,3.136695421
TFEC,0.00017319,276,0.333333333,3.084273391
DBT,0.00017507,336,0.333333333,3.104844061
LAD1,0.000172592,244,0.333333333,3.077637691
TNNI2,0.000171674,232,0.333333333,3.067352356
NISCH,0.000169205,145,0.333333333,3.03915063
ARHGAP5,0.00016742,85,0.333333333,3.018248175
AP2B1,0.000179727,494,0.5,3.153948242
AVP,0.00017304,262,0.333333333,3.082614466
SNTA1,0.000173792,286,0.333333333,3.090909091
HMGA2,0.000173943,289,0.333333333,3.092568016
NUP214,0.00017316,262,0.333333333,3.083941606
PER1,0.00016952,160,0.333333333,3.042800265
THRA,0.000169607,143,0.333333333,3.04379562
EPHB6,0.00017452,319,0.333333333,3.098871931
EEF2,0.000172295,252,0.333333333,3.074319841
BRINP2,0.000171233,194,0.333333333,3.062375581
CD99,0.00017135,206,0.333333333,3.063702721
ZP2,0.000172295,233,0.333333333,3.074319841
DAPK3,0.000170358,171,0.333333333,3.052422031
PPP3R1,0.00017094,196,0.333333333,3.059057731
MLX,0.000174338,300,0.333333333,3.096881221
EWSR1,0.000171733,224,0.333333333,3.068015926
SFSWAP,0.000172444,239,0.333333333,3.075978766
ATP1A1,0.000176772,388,0.333333333,3.123092236
PON3,0.000170911,192,0.333333333,3.058725946
CEACAM6,0.000171409,218,0.333333333,3.064366291
GRSF1,0.000176929,391,0.333333333,3.124751161
VPS72,0.000175193,335,0.333333333,3.106171201
NR4A1,0.000168464,128,0.333333333,3.03052422
PAK1,0.000175685,367,0.333333333,3.111479761
ATP6V1A,0.000172951,275,0.333333333,3.081619111
ENDOU,0.000166694,94,0.333333333,3.009621765
GABRA5,0.000168124,104,0.333333333,3.0265428
GYG1,0.000177588,431,0.333333333,3.131718646
FAM115A,0.000172117,230,0.333333333,3.072329131
SLC25A6,0.000170329,175,0.333333333,3.052090246
BAMBI,0.000171438,209,0.333333333,3.064698076
KDELR1,0.000173551,280,0.333333333,3.088254811
MAP3K8,0.000173913,302,0.333333333,3.092236231
F11,0.000177873,457,0.333333333,3.134704711
PTPN22,0.00017135,211,0.333333333,3.063702721
PEMT,0.000172444,239,0.333333333,3.075978766
AGER,0.000170561,191,0.333333333,3.054744526
ELF3,0.000172028,226,0.333333333,3.071333776
CDC27,0.000172741,257,0.333333333,3.079296616
CHM,0.000171733,228,0.333333333,3.068015926
TRIM3,0.000173671,284,0.333333333,3.089581951
ESR1,0.000181225,538,0.5,3.169210352
CBFA2T3,0.000171851,221,0.333333333,3.069343066
CCNE1,0.000168095,105,0.333333333,3.026211015
MEF2D,0.0001755,345,0.333333333,3.109489051
TUBB3,0.000169348,149,0.333333333,3.040809555
DCTN3,0.000168691,143,0.333333333,3.0331785
KCNA4,0.000172533,252,0.333333333,3.076974121
RALY,0.000174277,299,0.333333333,3.096217651
ZC3HAV1,0.000171585,213,0.333333333,3.066357001
RNF13,0.00017307,275,0.333333333,3.082946251
DNM2,0.000174307,302,0.333333333,3.096549436
FARP2,0.000179372,471,0.333333333,3.150298607
TTC1,0.00017304,272,0.333333333,3.082614466
DCT,0.000180115,493,0.5,3.157929662
EGR4,0.000171674,225,0.333333333,3.067352356
SUPT7L,0.00016247,45,0.333333333,2.957863305
HLA-DMB,0.000174703,339,0.333333333,3.100862641
ERBB3,0.000170358,170,0.333333333,3.052422031
PITPNA,0.000168152,114,0.333333333,3.026874585
LDB1,0.000168435,121,0.333333333,3.030192435
COL3A1,0.000171556,227,0.333333333,3.066025216
DIAPH2,0.00017343,271,0.333333333,3.086927671
MAPK14,0.00017963,488,0.333333333,3.152952887
RAD23A,0.000174216,307,0.333333333,3.095554081
LMO7,0.000178795,450,0.333333333,3.144326476
PPP1R8,0.000171644,220,0.333333333,3.067020571
PNP,0.000170416,176,0.333333333,3.053085601
LSR,0.000171057,198,0.333333333,3.060384871
GUK1,0.000174004,291,0.333333333,3.093231586
IL9,0.000170126,169,0.333333333,3.04976775
DTX4,0.000167729,104,0.333333333,3.02189781
AP3S1,0.000172325,238,0.333333333,3.074651626
GNG4,0.000168011,116,0.333333333,3.02521566
MDM2,0.000177368,408,0.5,3.129396151
ITM2A,0.000170039,160,0.333333333,3.048772395
UTF1,0.000175101,321,0.333333333,3.105175846
TH,0.000169319,137,0.333333333,3.04047777
CSRP1,0.000175223,342,0.333333333,3.106502986
MPST,0.00017328,267,0.333333333,3.085268746
ADAM9,0.000176772,395,0.333333333,3.123092236
ASB9,0.000172295,237,0.333333333,3.074319841
HSPB2,0.000174004,292,0.333333333,3.093231586
RNPS1,0.000172384,244,0.333333333,3.075315196
PPP1R15A,0.000171204,201,0.333333333,3.062043796
MPZ,0.000172473,246,0.333333333,3.076310551
NSF,0.000176118,385,0.333333333,3.116124751
COL4A6,0.000169262,148,0.333333333,3.0398142
TBXAS1,0.000176554,401,0.333333333,3.120769741
DGCR6L,0.000169492,145,0.333333333,3.04246848
PLCG1,0.000172771,253,0.333333333,3.079628401
SLC4A3,0.000179404,473,0.333333333,3.150630392
GNAI1,0.000176523,386,0.5,3.120437956
MOGS,0.00016852,114,0.333333333,3.03118779
TNP2,0.000168294,135,0.333333333,3.02853351
ZNF32,0.0001731,257,0.333333333,3.083278036
SLC6A5,0.000173641,279,0.333333333,3.089250166
TPH1,0.000170097,170,0.333333333,3.049435965
PPL,0.000169549,153,0.333333333,3.04313205
CDKN1C,0.000168947,127,0.333333333,3.036164565
HYAL2,0.000171028,195,0.333333333,3.060053086
EEF1A1,0.000172503,247,0.333333333,3.076642336
SUPT5H,0.00017301,263,0.333333333,3.082282681
ABCA8,0.000176491,386,0.333333333,3.120106171
SAC3D1,0.000169233,148,0.333333333,3.039482415
COL7A1,0.000169005,128,0.333333333,3.036828135
SOD2,0.000172682,252,0.333333333,3.078633046
ATP5H,0.000165426,88,0.333333333,2.994359655
BTC,0.000178667,449,0.333333333,3.142999336
CCT5,0.00017316,279,0.333333333,3.083941606
TNKS,0.000174064,289,0.333333333,3.093895156
NOS1,0.000177431,416,0.333333333,3.130059721
VPRBP,0.00016675,76,0.333333333,3.010285335
HTN3,0.000174155,306,0.333333333,3.094890511
ANXA7,0.000175346,349,0.333333333,3.107830126
TRAF2,0.000170184,167,0.333333333,3.050431321
UBE2D3,0.000171999,231,0.333333333,3.071001991
SLC6A11,0.000188005,770,0.333333333,3.235235567
MMP25,0.000168862,134,0.333333333,3.03516921
SOD3,0.000179533,481,0.333333333,3.151957532
LDB2,0.000181159,542,0.333333333,3.168546782
HIF1A,0.000172473,254,0.333333333,3.076310551
PLA2G1B,0.00016835,138,0.333333333,3.02919708
INHBA,0.000175809,356,0.333333333,3.112806901
KIF1A,0.000174581,328,0.333333333,3.099535501
SULT4A1,0.000170445,184,0.333333333,3.053417386
C1QB,0.000171028,220,0.333333333,3.060053086
SMARCB1,0.000172087,236,0.333333333,3.071997346
KRT81,0.000171792,216,0.333333333,3.068679496
SNED1,0.000164609,59,0.333333333,2.984406105
MAPK8IP2,0.00017343,280,0.333333333,3.086927671
WIPF1,0.000175716,365,0.333333333,3.111811546
STIP1,0.000172147,258,0.333333333,3.072660916
CTF1,0.000172325,236,0.333333333,3.074651626
CSRP3,0.000170911,199,0.333333333,3.058725946
F13A1,0.000175285,354,0.333333333,3.107166556
KAT5,0.000174338,304,0.333333333,3.096881221
