gene name,Degree unDir,EigenVector unDir
SNCA*KDG*,845,0.04575413827156438
PARK2*KDG*,914,0.05425858824316295
NTRK2,836,0.05494518202842115
DRD2*KDG*,441,0.025890871273120813
NTF3,311,0.019726417256307565
AGO2,362,0.024186655270931706
GPR37,295,0.018309444461428473
TCP1,180,0.009314156446511025
ADORA2A,199,0.012245296092028766
MAOB*KDG*,516,0.029812932482850944
CLU,423,0.026111653271015084
NEFM,384,0.026429272400743012
SCARB2,471,0.031179908489764985
CCNG1,257,0.01529592587080557
SUMO4,84,0.004918433394536819
CDC5L,265,0.01750890069644525
SRPK1,533,0.03417025076182795
MYO1F,265,0.013818092564810987
APOE*KDG*,446,0.023125837804753382
PLTP,161,0.008333118677508865
AXIN1,398,0.02465516592792653
TRAP1,171,0.008738361019716534
PSAP,327,0.017519278417903374
GBA*KDG*,143,0.009506302218686664
LAMP1,137,0.006936410603343539
GLI3,497,0.033032710743223344
MID2,192,0.01269291368352135
NGF,359,0.02431601765460158
IQSEC1,583,0.037679556490549077
SORT1,142,0.00893235680787851
LRPAP1,254,0.015736626814363542
PARK7,255,0.012443793691871222
CDK5,230,0.012871677268130327
PACRG,102,0.007150856037991352
CYP2C8,512,0.027783946358314226
LAMP2,275,0.01727698061145457
ARPP19,152,0.009891959156030816
KIF11,265,0.017887383253442482
ST13,212,0.01377386787821107
TOMM20,189,0.012019829281052725
MYO1D,232,0.015276755253463947
CYP2C18,248,0.015386517713054085
GRN,348,0.017876735848114646
CHPF,234,0.011877457547414497
TRIP13,196,0.011357419292778741
TPPP,165,0.010286875545147478
RAD1,145,0.010162457507646033
CSNK1D,251,0.01471689985938567
AATF,340,0.020109556433494102
STXBP1,395,0.02408350024195396
MAPKAP1,494,0.031587339919639044
LRP8,225,0.015581951126819786
MDN1,246,0.016282946321644915
BAG5,103,0.0056952420310921355
MYL9,235,0.012792162108122321
FLNA,304,0.015661746398343796
LCAT,203,0.011264001661641753
HSPA4,270,0.017116895675872514
KCNJ3,480,0.029615725142531628
CAMK2A,495,0.03185144195833169
NTRK1,215,0.012692114534709977
S100B,268,0.01625970799312922
KLK6,328,0.01867491628501844
DNAJA1,458,0.029804678983551366
LITAF,201,0.012071800386302706
UBE2L3,228,0.014814316691887396
COMT*KDG*,365,0.01830283387084613
FBXO7,239,0.014142231624380013
AGPAT1,192,0.008811805264345725
PINK1*KDG*,750,0.041293003120682494
ACSL1,323,0.020065023832788017
LBP,252,0.0143958296026473
SLC6A3,110,0.006225438303190817
PPP1CA,295,0.014498264079759505
NCOR2,598,0.036804812177099896
HTT,562,0.0340812002051942
FBP1,339,0.01971038495697294
FKBP4,202,0.012341739573413456
CYB5R1,209,0.012902348349882409
MYL12B,148,0.008091648074873791
LIMS1,244,0.01696994118476303
APOC1,339,0.01791854669005236
MAP2K6,282,0.019060940578031805
MAPK12,98,0.005700062984330263
HSD17B4,375,0.021551449868030842
CYB5A,357,0.02250420000524018
HSP90AB1,285,0.015517855406470162
HP,384,0.021979906017980846
AADAC,415,0.02452928873353021
TMCC2,195,0.012338556718833717
HTRA2,193,0.009612171688411105
ITGB7,213,0.011106063259424374
CAPN2,290,0.01796076103007477
SLC6A2,194,0.013395000158058099
KCNJ6,416,0.02758250037241918
HTRA1,247,0.01536857093439394
DAPK1,718,0.04462918425385529
TTPA,500,0.027780685690189124
CFHR3,270,0.01567970555452
CYP2D6*KDG*,314,0.018909361721048616
BST1*KDG*,785,0.04085388245272244
BDNF*KDG*,380,0.020032282185367862
HSPB6,186,0.012534832791699249
ACE,285,0.017471133062357775
UBE2G1,204,0.012639765683042464
SCARB1,474,0.03093894643440895
EPB41L1,260,0.018440021849071946
DMTN,387,0.020941877392948418
FAH,437,0.026229010894885923
ZAP70,312,0.01827226767331906
MAPK11,181,0.0117767003351476
HMGCS1,267,0.01564189973131428
ACTG2,198,0.013145853144858551
VLDLR,357,0.023061767660677947
ESRRB,305,0.020721759891374536
CYP2C9,449,0.02461439928979279
TGM1,110,0.006090192493066671
RPS6KA3,186,0.012633639421980229
HSPA1A,204,0.011190534566771985
CDC37,329,0.01757884251318422
ART1,249,0.014612513977622503
SLC11A2,202,0.013601143292897497
CAV1,371,0.022531862689642582
SYT11,220,0.014570790568907819
RAD21,364,0.023645719500900223
SGK1,265,0.016639912589096258
TOMM40,333,0.019558502264224818
POR,169,0.009380262264675213
CKM,230,0.013152817068799014
USP9Y,96,0.00644304349851639
TYRO3,390,0.02655106619009992
RAI14,439,0.0279727519343935
MAP1B,514,0.03360820486435397
RPS6KA1,360,0.021166562070461994
MAP2K3,193,0.01120189697789762
TNFRSF1A,320,0.019303349370135676
SYN1,212,0.013622326399198878
CYB5R3,176,0.009099978461009942
AP1B1,456,0.027691599600953555
MARCH2,244,0.013795516816535645
MYL6,132,0.007010062385383844
CAPZA2,346,0.02186675803703412
LECT2,644,0.035531653950886526
IDI1,375,0.02200995660672207
MPC2,238,0.014548927725070184
LRP2,164,0.010667688389633964
SLC1A2,368,0.024977808094704252
PAWR,184,0.012714079874531629
NR5A2,383,0.02565895443028585
KCNAB1,522,0.03482436741433233
SERPINB10,280,0.015716864804300883
RALYL,112,0.007292215828768754
TUBA1A,361,0.02081610077416222
PSEN1,256,0.015295283321648118
IRS4,295,0.018241383139240723
KCNJ5,208,0.012459008324744964
RELN,599,0.03642367889808647
CASR,224,0.014768847259981044
NOS3,219,0.012588716680418392
DLG4,306,0.01844836732107939
RB1CC1,376,0.023811586149362053
ATP6V1E1,524,0.03199159878363256
UBE2M,172,0.008380956852960269
ILK,393,0.020312433699637894
ELOVL6,583,0.038694397214762186
FADS1,203,0.011886586602267856
DHCR7,227,0.011866755829323583
APOC3,338,0.018651854837534294
NTRK3,556,0.03657847423206184
SIM2,194,0.013175933415554278
FOXG1,570,0.03775655202460709
KCNJ9,233,0.013712579153076894
GSK3A,488,0.030528392249765116
DNAJB1,185,0.01105156368761272
ABHD14A,297,0.015542681934168318
ATP6V1B1,222,0.011671888694914388
SNCB,422,0.02479023490025223
POLR1C,76,0.004412753832290988
SOD1,604,0.03507442427630938
SAP18,224,0.013633052361457147
TOR1A,182,0.010591334592207792
BCAS1,227,0.013558687122446454
IFIT5,147,0.008889899760267673
IFIT3,246,0.014396317200913484
SHOX,366,0.02300575542229753
COPS8,486,0.03274138861705794
MFN2,240,0.015138237892358256
YWHAH,491,0.030051917785535173
EYA1,480,0.030780864719088884
ASGR2,394,0.022747732250697695
PROC,527,0.03136657026729283
SLC2A2,643,0.033920071421811575
DOK1,210,0.013044738747541088
KLKB1,412,0.021605019548919333
GNMT,258,0.01359549299008488
SIAH2,309,0.018510849081611484
ENSA,191,0.012328674816429413
HTR2C,245,0.015312375187851179
PON1*KDG*,608,0.03289702564011092
ARR3,227,0.012535061077476543
HAAO,511,0.02893201050325454
MKL1,117,0.006269612614214804
RPS6KA5,312,0.02197847670764223
CYCS,197,0.011183187116452989
PRKCD,339,0.019821151685143333
PKN1,178,0.008656804393430188
CBS,442,0.028316544592940755
ENTPD2,140,0.0083796297101247
NDP,242,0.014700839427874555
AKR1C4,469,0.025615679889448743
RGN,264,0.015872454326542797
AASS,352,0.024445326298159428
ALDH2,406,0.024119317609030532
MYO1B,360,0.024718291573652865
SEPT4,293,0.016774548048273236
PRPS1,176,0.01139489395625339
C9,395,0.022906571035528227
OGT,155,0.010653251802238013
DRP2,340,0.021628931616059437
NFIX,347,0.021293001440335343
CHI3L1,231,0.014066596801748843
RGS2,315,0.020422571615158612
PDK2,191,0.010050914060851
ATP6V0D1,308,0.016137329736948546
PTN,365,0.024682649463778947
APP,964,0.05217926849215414
NGFR,417,0.02742217601204298
CSNK1A1,313,0.02019276528336303
EFNB3,200,0.013350952303928295
VDAC2,230,0.013055484552686151
DVL1,200,0.011015391037006236
AKT2,241,0.01582229928764963
PRKACA,197,0.011470074424854057
PITX3,153,0.008737863372508588
BAG1,285,0.01745674162160322
SCP2,601,0.03553807855958165
ARPC5,446,0.02900510674842981
ARL6IP5,164,0.010068650432760064
HMMR,119,0.007279937622965346
UBE2D2,157,0.009992402000681272
MAN2B2,318,0.02048295880610645
MAPT*KDG*,562,0.03516959774485697
SHH,306,0.01865634364859101
BCL2L2,110,0.005886766381322053
F10,348,0.019565349541978305
CAPG,268,0.013489422455140385
EIF4EBP1,209,0.011038046681785617
GSTZ1,347,0.02032686642828743
VIM,452,0.027375051742463262
ITIH2,556,0.03158442893397648
UBE2L6,152,0.008827565020244134
CAPZB,205,0.011043760815967444
HSPA8,321,0.01912877536555021
AMPH,494,0.03055615502919338
PIGR,393,0.022532167829167594
CBL,479,0.03172556508558805
ALK,343,0.02274969443569681
COL11A2,204,0.01394364837418008
CYP2A6,362,0.022476054334997275
EPB42,359,0.01898874448014182
XCL1,220,0.0155015352557175
ACO2,296,0.01654794171285045
DNM1L,311,0.02070841403007615
CPT1A,210,0.012927250002419831
APOC4-APOC2,233,0.012404250710465832
EPHX1,293,0.01627212169473735
ZER1,217,0.014569364162806877
FLG,140,0.009633499029701151
FXYD1,214,0.011192537427171068
JUNB,125,0.006354028296677384
ENTPD3,252,0.01735697290710884
CSTB,177,0.009585481238692328
ITCH,298,0.019977824605599385
ECE1,411,0.025673659546124643
MARK2,221,0.014589269472377342
CST7,337,0.01576454453991059
PITPNM1,253,0.014950187035205053
GRIN2B,577,0.03787507813088024
GYS1,338,0.018940869842520924
BCR,331,0.020923519964823206
PPP2R4,284,0.017735031272412126
PLK2,126,0.00815019734890624
GAPDH,505,0.0295508535733265
SERPINA5,320,0.019338075232530838
PSMD1,321,0.018978268622198407
ALAD,402,0.02394821028502987
DPP4,349,0.02143670269909166
BAG2,210,0.013218452486338541
LYZ,260,0.014393031960278992
ME3,496,0.031561690485689055
ACADVL,303,0.01546079828038893
EPN2,109,0.006776644069833773
ITIH1,494,0.02690445626994802
F7,375,0.02092458216433116
CTNNA2,748,0.04830400256500969
FDPS,201,0.01019011678547668
RNF10,273,0.016596948843782107
DRD3,226,0.014500994735129663
F13B,378,0.022669935763538467
SCN1B,283,0.016193956107126154
NR1H3,219,0.012613398812963758
DBH,351,0.022636526102515077
TCIRG1,216,0.011126825177479479
CAT,493,0.027198486112003296
USO1,120,0.006542893076404606
HNMT,378,0.02483645098269572
DPYSL2,469,0.027356787763170763
DOK5,308,0.02012761292139573
NDRG2,152,0.009323262427443461
HOMER1,261,0.018206174160063253
ACTR1B,198,0.01020413464759667
ABCC9,154,0.010384296948139941
TPM2,247,0.014626131054303793
C8B,357,0.019309834761210926
MID1,223,0.015370318871815006
HSD17B6,422,0.02328134119280287
CYP7A1,470,0.03073039738953501
ARVCF,239,0.013693881354863229
DUSP3,560,0.035159174807610175
SPTB,241,0.01636356105800234
GPD1,230,0.013557762660514458
ALAS2,294,0.016056061104671473
MAST1,257,0.015390195568421163
NCAM1,126,0.008465803451455126
APOC2,319,0.018867921943593692
SMPDL3A,181,0.012235289827224417
MYO1C,157,0.008487019023819377
GGCX,344,0.021555021535280668
ARHGEF7,242,0.015837134556020763
HAGH,434,0.026812094364016242
C6orf10,131,0.008013905729595717
ARSE,256,0.01546246176849915
OPCML,646,0.04315654401607024
EBP,372,0.02160166074986385
ASGR1,466,0.02682658372316786
TSHB,319,0.019206902080264793
SLC22A18,228,0.011797278324143226
FKBP8,297,0.017200741617466216
MSMO1,238,0.014020372563646912
TOMM70A,299,0.01850249044517264
THY1,256,0.017034846261105883
CTSA,351,0.017954660012443592
AKR1D1,370,0.019886677905860864
RNF5,187,0.010680122123112909
INPP5A,110,0.006766692446540908
MDH1,313,0.02027063899880067
S100A1,199,0.011935557505892662
HADHB,417,0.023757114572995335
CPB2,587,0.033528799964397504
TRADD,128,0.006932269857456658
SLC6A8,116,0.0064562496116358364
AKT1,316,0.01615812744043424
TPP1,249,0.013622178109082748
PSMD4,245,0.011785008456394304
HBZ,187,0.010482856687950721
SLC25A1,314,0.01629841940691456
CPOX,374,0.021724492743646576
PSMC6,327,0.02045795495230401
HAO1,551,0.030742405247856517
PDE10A,307,0.02110340824570353
OXT,241,0.014460594359470565
SULT2A1,240,0.01368506365951521
APOBEC2,296,0.017181301562966666
GAK*KDG*,292,0.012905062675690498
COCH,225,0.015099552983311268
AMBP,480,0.026003300443069265
GCDH,281,0.016380900244266756
SH3GL1,200,0.011016491347375142
AMH,159,0.009353259337827876
DLG2,872,0.05468320636094778
SGCE,256,0.01712319772186347
SLC22A4,345,0.020700702490354383
PPP2R2A,275,0.018491153821368553
ASL,336,0.018192972796508174
FPR2,331,0.0180994559548891
PTGIR,166,0.010414248161312234
HBB,385,0.022294388575493124
OAZ1,320,0.017992899779009284
ACP2,202,0.010883815023934583
GSTA2,143,0.008197595832494731
CCT2,418,0.025115863445105076
FPR1,429,0.02159583260849261
ARG1,512,0.028870453011824743
LRP1,180,0.010512466304254942
SDHC,188,0.009801889956728628
DPYS,362,0.020949953849867184
NR3C1,349,0.022178052876379483
SLC6A4,214,0.013559463092913988
RAB5B,252,0.014456191163474014
EHHADH,688,0.04119380143127218
CYP2A13,231,0.013294700776787322
CALM3,191,0.011962788353615821
RASSF7,271,0.015337729534876039
MAP2K7,124,0.006853788867709612
SIRPB1,154,0.008913156780631393
PRPH,356,0.02203987762995336
MKRN1,182,0.0106314965535898
RGS9,172,0.009843180430686197
PTK2B,379,0.024079143715120595
ALDH3A2,375,0.02211976715322077
ANO3,530,0.03432568684227391
DUSP6,284,0.018784572431806913
RAPSN,189,0.012164991684330018
ECHS1,388,0.018875732636313078
AR,355,0.02087448056821733
CTSD,354,0.020561550745993633
SPEF1,421,0.022225283166254956
CYP2E1,374,0.0221036391215058
CALM1,307,0.017829371369349856
RXRA,167,0.00895782970457176
RPS6KB1,265,0.01893690878908859
ATP7B,309,0.01824017864101983
DNASE1L2,174,0.009831227172388596
MSN,242,0.013228986460703173
ABCC6,286,0.01680878207997936
ZNHIT1,325,0.018276521312609064
CD81,267,0.013947836981883784
UQCRC1,381,0.019152257666370718
F9,640,0.03641886836759899
WNT4,368,0.024213803504590577
PLCB2,316,0.018144797834600275
PKLR,311,0.017936013665807632
PPP3CB,266,0.018655359662532324
CEACAM8,263,0.014985330092639979
GMDS,483,0.031230253295188547
COX7A2L,182,0.010451283325539773
CDH16,180,0.011084360963121253
S100A2,145,0.009306105144475987
APOH,481,0.02864266819050959
IDH2,294,0.014953290261336901
ACADSB,447,0.026438932055290718
CLTC,392,0.024638434204244424
DBN1,106,0.0064833947495086175
PLA2G7,230,0.014503848787571483
SMCP,158,0.009453951026311679
MGRN1,278,0.01591498355340292
GNA15,186,0.010723845350870426
PAFAH1B2,306,0.020296527324573897
FMO5,442,0.025608762335939388
ESRRG,574,0.039327487762514615
BCAT2,189,0.011561099218646573
MYOZ3,142,0.008855254868072343
APOA1,315,0.016762267440791283
TP53I11,495,0.03317278135663636
GJB1,485,0.02420409493546182
TUBB,217,0.012384492780199452
MYO5A,298,0.020277452171465565
PPP5C,291,0.01615911489480903
PON2,363,0.022618813544584653
MAPRE3,252,0.015980511103150435
ILVBL,99,0.004727970011773208
ACAA1,267,0.0147346880320626
APCS,548,0.03057002583680789
SCFD1,458,0.031315133069641655
CYP27A1,317,0.01862422296249249
STK25,398,0.024012462236473124
SERPINA7,355,0.018944643017096596
ALPL,393,0.02335156994817595
FOXI1,230,0.015047558800309805
FECH,320,0.018865632013892266
GML,153,0.009521123904049873
SERPINC1,546,0.030103208544153284
ANK2,548,0.03635221305337979
SPR,501,0.03244609353306572
HADH,433,0.027309534295915348
TXNRD2,275,0.018335466693389858
PRB4,216,0.011262337964103558
PSME2,142,0.00672439465164663
C10orf10,125,0.005993716750719799
TSPYL2,167,0.01082398382361332
PSMC2,249,0.014238919779082817
SLC18A2,182,0.01226245094810524
FYN,515,0.032464406461447624
C8A,822,0.04644315941086626
PSMD2,386,0.02024562231111175
MFN1,173,0.011541549138432262
ARIH1,332,0.02123067435947924
CPQ,277,0.01830873870892075
GNAZ,307,0.01898811163617727
NFE2,389,0.019703379476295493
EXT1,549,0.03423531575931031
DNAJB2,252,0.01392791018112089
PDYN,213,0.013882973048569001
CDC42EP2,151,0.009369711082935595
RDH16,361,0.01852779691789813
HYAL3,188,0.011762864374812323
PLEKHA6,320,0.021820534571330114
LDLR,190,0.010759025644509748
CYP51A1,469,0.030894734084974926
HSPB1,232,0.012093971679685372
DPYD,531,0.03507648659928281
BLOC1S1,267,0.014042018109495971
ARRB2,338,0.017115283161918952
GAD2,258,0.016851351951293825
MAT1A,422,0.022967854676220326
SERPINA3,375,0.02338450564876983
NTN3,299,0.016426656090776755
MPRIP,405,0.02839233046791254
PRDX3,282,0.01728168776663226
PDCD4,399,0.027748134364648708
PENK,429,0.02828916495783522
BPHL,276,0.01570076020962641
LRBA,599,0.038299455624396614
ALOX5AP,594,0.03402867166582022
HSD3B1,275,0.017176266174109046
RPS8,162,0.008175957927829087
NDUFS5,102,0.00593594354828137
PLD2,420,0.026829498939368347
COG7,95,0.005437247105426387
GPAA1,131,0.006268472909716989
CEP164,261,0.016142535239899402
MAP2,302,0.02037340360054535
YWHAB,370,0.02470582208229389
AGPAT2,334,0.018211102748694603
IFIT1,198,0.011764169440414914
KCNAB2,311,0.020913579539304963
MAPK8IP1,225,0.014126998610890713
SMG5,125,0.006577949060390003
RGP1,183,0.0118499337029826
FTL,536,0.031134144745900996
CYP26A1,372,0.024455836063557123
SYT2,252,0.01603614947993778
PLG,557,0.0319902947244138
COPS7A,227,0.012748175339415744
ARPC4,140,0.008904779534629275
NDUFB3,201,0.009906830816367566
RNF41,158,0.009663364437946164
SLC38A6,195,0.013197884689536483
CR1,278,0.017848311827645257
GPLD1,420,0.028421073795745783
CREG1,309,0.019388309341985408
SLC22A1,298,0.017357924368635803
CFTR,355,0.02318623693932783
TPM1,621,0.039910171787431066
HEBP2,409,0.02564797682592652
PDE8B,234,0.015796471144167244
MB,327,0.01881502123357903
GSK3B,233,0.01465830187050212
PCBP3,477,0.029921011907143316
TPM3,239,0.014982507064115217
BIN1,335,0.019600408604120875
NDST1,231,0.015000272036286283
DKK3,264,0.017679801461717142
ACHE,155,0.00981117168068432
PIGQ,218,0.011155586465564013
MXD1,189,0.01030329145645682
TOM1,260,0.014969263875827832
SLC39A8,384,0.0237378803422383
SH3GL3,315,0.019986061177979467
IGSF6,170,0.0092642079898359
SPAG9,368,0.025891404657039332
PSMD9,274,0.017531512740779458
GRIK5,164,0.010591910298356308
ICAM5,222,0.01351983738059862
CBLN1,492,0.033449400145934005
ABCB4,312,0.02004532916464093
ALDH4A1,211,0.014043258244118917
SERPIND1,312,0.01831939733514599
FCN2,253,0.016538287221428295
NAGLU,287,0.016198035826115544
ST14,161,0.009233800184290713
TBC1D9,329,0.020476825090875138
TTR,356,0.022262833045912284
ACTR2,345,0.02234839951648307
HYAL1,226,0.014633327234981544
SARDH,386,0.02443272817521601
FMO3,362,0.019353192671520747
NAT2,315,0.01879296930669861
APBA2,358,0.02326112685121307
SC5D,570,0.036949186567152244
EMID1,197,0.010766665513580817
RABAC1,236,0.012864009658516355
SLC25A13,222,0.01480815383537307
CYP21A2,245,0.01429483357059313
CD68,246,0.013265330908196527
FARSA,107,0.005467859127104601
VCP,476,0.029907977837074814
ENTPD1,412,0.025434723929492826
ITGAX,258,0.013898444221478432
PRKCZ,304,0.019682705775116764
SLC25A11,387,0.02193515476201763
INPP5K,107,0.0055903380083479155
PSMD11,224,0.01277920855281397
AIMP2,378,0.02486054107066773
MMP8,373,0.020577317113520566
SMAD9,191,0.010627263333518055
PTEN,257,0.016890313155382485
DRD4,252,0.014790042289878066
LIN7A,279,0.017790920346457344
ADH6,301,0.017649730200164186
MPV17,364,0.020757374197974823
MTNR1B,265,0.017226150183804297
NDUFA6,167,0.009144897600395578
F12,342,0.020417564254225508
SYK,517,0.032527221285325626
TRIM29,442,0.027901253578472555
GNAQ,490,0.03245025522265778
ADRA1D,473,0.028252711799307058
WNT2,208,0.012207526571153872
PROZ,422,0.02472498980157035
CRYAA,191,0.011543089181126774
AES,209,0.012177259509335939
GSTA4,289,0.017004857408621742
RFPL1,166,0.01069034916760951
MATN4,228,0.012770756969781753
GUCY1B3,338,0.022074155914147804
FOXO4,112,0.006086199676253723
KMT2B,148,0.0065516720664500925
MVK,352,0.019805798508322047
SH3GL2,588,0.0365556578432005
PLD1,382,0.024769553831963283
GSAP,84,0.004736488614709966
RABGAP1L,531,0.03601561028622684
INPP5J,133,0.007738565697141683
AKAP8,165,0.008806923669069624
HRG,396,0.022782156911397764
ANXA6,389,0.023309356875925755
PCBP4,108,0.005521045490202146
SIX6,251,0.014499367025655468
HSPA1B,46,0.003074106680848843
CLCN1,177,0.00912370092791135
TCN2,302,0.018743717821293367
KIFAP3,423,0.02689513281615433
HRC,210,0.011510241520356705
INHBC,243,0.013784903447022788
ETV6,442,0.028623872072870267
GHR,539,0.03517226210901165
NME4,154,0.007133355410621248
SDC2,216,0.014331370341591957
GNAI2,490,0.02973964671564052
SLC9A1,263,0.017604224486486075
SNAP25,570,0.03393170773486089
GLS,292,0.01947810515190934
RAB7L1,139,0.00860608429054472
ZDHHC3,141,0.007474332207151899
STX10,218,0.01212182648947737
SF3B4,280,0.01650513122639325
SET,516,0.034025480777793146
XDH,303,0.018577101539615906
KIF3C,456,0.028479741410105033
LAIR1,281,0.01629090002893558
LRP6,186,0.01252190956712218
KITLG,488,0.03164806502151262
ACAT1,387,0.023366116019888142
TSC22D3,172,0.010235441221130492
ARL2,233,0.01123405626945773
PRSS23,139,0.009036454599844077
ZNF197,232,0.015529674787113968
SH3YL1,249,0.016391684885507053
UROS,256,0.015263759528010594
PLEC,146,0.008586524383218495
FADD,118,0.006964842056311937
SLCO2B1,375,0.023505849800258164
ELOVL5,149,0.009556383288402089
AP2A2,171,0.009916682666903265
TKTL1,80,0.005279383601705482
DEFA4,365,0.01899272707357144
CYP1A2,351,0.021605372042672277
FMNL1,299,0.018020462363175015
VNN2,238,0.013020482885999331
FES,409,0.022437116954026712
ITGB2,330,0.017003285005016817
GABRR1,358,0.024030203390154836
CRAT,246,0.013699407642196395
SLC10A2,304,0.020102644740482095
RHEB,126,0.008258107812349653
CD74,204,0.0105083982932404
RLBP1,202,0.012248216136384956
VPS9D1,205,0.010059966784957667
CD14,376,0.019507474119444375
PAK3,219,0.015639276160360066
UBC,1961,0.09357048867570417
PDZK1IP1,355,0.02196992725528593
TCN1,262,0.014405661294854634
EIF1,109,0.006714314192515225
ACTG1,188,0.008695733451303145
EPOR,306,0.020122669272158368
MAPK8IP3,387,0.02451637768112617
UQCRQ,261,0.012182443894969296
AFM,353,0.02046043637805196
ALB,351,0.02118455945517503
IGFBP5,337,0.021332225263584897
VDAC3,298,0.018310422335686898
BLVRB,615,0.03239974305025504
EPHX2,357,0.021661575746954147
FCGRT,444,0.02527505199388421
SLC1A3,352,0.024214516169073042
LYST,269,0.017840171568182444
IRAK3,207,0.013497911112916537
CAMK2B,414,0.026568633161965095
TAC1,362,0.021730528750998044
TPMT,353,0.02252558870625442
TAOK3,364,0.02462074897071077
PFKM,322,0.01913453772485222
APOD,171,0.009658420677829866
AHSG,449,0.026032444757392314
B3GAT3,124,0.00610830874592959
GALNT3,215,0.01349966491545896
CDC42EP3,320,0.021950885523668712
DDOST,199,0.010627874440433843
ADAM11,278,0.018072511688345994
MAN2B1,255,0.011819136828400068
PCMT1,181,0.011589558698378837
MPO,425,0.025026719342138244
PDE1B,232,0.014373452962848733
DOK4,126,0.006661303738860009
C4BPA,413,0.02338506813497482
ATXN3,127,0.008362530316474017
GPC5,724,0.04687582089534599
DVL3,298,0.020065052936631425
PF4,376,0.019741397804400942
HPRT1,285,0.018129983866971986
GCGR,314,0.017201499014052626
AQP9,434,0.026129683295200393
GPR31,123,0.0067897161133979944
GSTO1,254,0.013935978965488172
PLK3,205,0.012095549810140521
CCR1,221,0.012475440676364377
PC,307,0.018980919658988762
CALCA,142,0.00927885846082737
SNX17,279,0.014539090826149405
ADH5,314,0.01871721283006785
TMEM184B,194,0.011382885212160245
CASP9,213,0.011837924059825965
MMP9,299,0.01676910922406904
ACAT2,139,0.007247787924964567
PDCD2,166,0.011018819887683782
DMP1,291,0.019669871306354354
MPP1,221,0.011495276430447069
MAP2K4,356,0.023467656279821603
LYN,332,0.01930083841317392
ATXN2,172,0.01024009855833014
PICK1,187,0.010276571055101259
F3,443,0.02704852215176873
CSNK2A1,445,0.030203806556310064
AOX1,354,0.020552233796024433
ZNF23,167,0.011409262197637434
SQLE,116,0.005646456880383705
PRPH2,140,0.007987860693319403
FETUB,359,0.02161920307832533
METTL7A,170,0.009763385446064829
HSP90AA1,511,0.02836450617747477
PSEN2,320,0.018884816390734648
APLP2,440,0.028125662632248995
ATP1A2,467,0.03002692944348249
ENC1,302,0.020475627494483752
GPSM3,223,0.012123374967245469
MBL2,609,0.036729470657377236
AGTR1,470,0.029482644270516112
PEX10,170,0.009161566269419684
CTBS,235,0.015148413030015313
IL13RA2,216,0.013715178694729315
COX6A2,370,0.02243652410530468
ZNF710,226,0.01425816232611165
IFIH1,152,0.009029493742396697
PPBP,329,0.017132950996703283
HBE1,115,0.0063573897904953495
ARPC2,208,0.012956983366533581
ATP5I,86,0.004527421988336269
TGFBI,387,0.02500108407795008
DAO,517,0.029756160228207665
TNFRSF21,400,0.02616093603721416
GRK1,74,0.0037795533696574905
HBD,286,0.013287195889313015
ZFHX3,402,0.027006667864423226
CEBPE,280,0.015693257555427817
DSTYK,278,0.018740837063655483
YWHAZ,465,0.027678435766629362
GNAL,461,0.031049114099308956
MGST3,221,0.012841189309806657
ARHGAP32,253,0.017822640361341503
HOXA11,139,0.009135198465736
SGCG,422,0.02593693739515644
CSE1L,278,0.017301742315809172
OTC,301,0.01796399828645479
CAPNS1,527,0.027276245535820528
MAF,609,0.04049588511534786
PRRG1,221,0.013166111354433666
ACSL4,418,0.02717068623758083
DAP,439,0.02797020454832696
CYP4F12,274,0.015622566594056347
DEDD,100,0.005233287242317322
PDGFRA,458,0.032257060398748746
CYP2J2,303,0.01806160481381302
PRG2,286,0.018895256330936847
XYLT1,627,0.04229714812472725
SLCO1B1,273,0.015697772894758884
PPP1R12A,297,0.020471756264152065
EIF3G,230,0.010180182291481439
GC,631,0.03706990388224367
RAP1GDS1,466,0.03136098549844826
HSPA9,320,0.020909443861224838
SLC6A7,565,0.03304647264974491
ADH1A,344,0.020229730882846537
NDUFB6,182,0.010571798586658595
LST1,380,0.019643492549744512
RNH1,248,0.014054900263685891
YIPF3,257,0.013556313513710337
ACSM3,340,0.01998983257613284
TIMP2,226,0.012481532468359379
DYNC1H1,323,0.019446062134149632
CYBA,229,0.012112625258306904
PF4V1,306,0.018084385527075406
PGRMC1,276,0.016654874722729217
IRX5,222,0.014239849319858578
CALU,296,0.018596741138522978
GPR68,269,0.017495070182638156
TCAP,160,0.008577282735201096
LIMK1,167,0.01025881356550493
APC2,249,0.016314311114587147
PDE4DIP,471,0.0315231963068725
MT1H,207,0.01194721946864775
MAGI1,602,0.04128180811519487
RNASE2,316,0.01630633698512812
PHEX,158,0.009930380268014972
HRSP12,352,0.01807640715695826
RFX1,156,0.007990793968556755
FBXO9,302,0.019890544332856985
PRG4,329,0.021056877518058455
ZFYVE9,231,0.014804532515076704
CSPG4,200,0.012335685898553977
ZNF428,197,0.012240860969198021
HPX,326,0.019318167635199966
PSME1,213,0.009459757293679838
CYB561,278,0.017728059029458402
CAPZA1,180,0.011503921140712857
KHK,257,0.015870543770004953
AP3B2,274,0.01618452229379156
AMPD2,404,0.02485866281016407
PTPN21,318,0.021067075990009742
VDAC1,294,0.016944046611375572
TRAM1,247,0.01699626537483606
SEC24C,326,0.019304971389747225
HCRT,366,0.020982032282819536
AKAP6,352,0.023824421019915828
