gene name,Closeness unDir,Eccentricity unDir,Radiality unDir
RASSF1,0.00016975,0.333333333,3.045454545
FAM127A,0.000174611,0.333333333,3.099867286
SPOCK3,0.000178603,0.5,3.142335766
LCN2,0.000169607,0.333333333,3.04379562
MIOS,0.000163452,0.333333333,2.97013935
KIAA0907,0.000169319,0.333333333,3.04047777
GRHPR,0.000175994,0.333333333,3.114797611
CEBPA,0.000179921,0.333333333,3.155938952
ASIC1,0.000173461,0.333333333,3.087259456
ATG9A,0.000175994,0.333333333,3.114797611
IFI30,0.000171999,0.333333333,3.071001991
UBE2I,0.000172444,0.333333333,3.075978766
GDPD5,0.00017138,0.333333333,3.064034506
ERN1,0.000171733,0.333333333,3.068015926
MPL,0.000171939,0.333333333,3.070338421
RHBDD3,0.000169808,0.333333333,3.046118115
CRYBB1,0.000171028,0.333333333,3.060053086
DNAJC6,0.000175994,0.333333333,3.114797611
DGCR14,0.000169779,0.333333333,3.04578633
TSC2,0.000175469,0.333333333,3.109157266
AJAP1,0.000166472,0.333333333,3.006967485
PLN,0.000168748,0.333333333,3.03384207
FAM189A1,0.000165044,0.333333333,2.989714665
CLDN18,0.000168976,0.333333333,3.03649635
PEBP1,0.000170213,0.333333333,3.050763106
TMEM186,0.000169405,0.333333333,3.041473125
DRG1,0.000169837,0.333333333,3.0464499
PPT1,0.000171174,0.333333333,3.061712011
RPE65,0.000174216,0.333333333,3.095554081
PVRL3,0.000177651,0.333333333,3.132382216
CKMT2,0.000173762,0.333333333,3.090577306
TRIM24,0.000175346,0.333333333,3.107830126
IL1B,0.00017138,0.333333333,3.064034506
SERPINB2,0.00017135,0.333333333,3.063702721
DIO2,0.00017334,0.333333333,3.085932316
CALB2,0.000175654,0.333333333,3.111147976
CPVL,0.000179147,0.333333333,3.147976111
MYOM1,0.000178571,0.5,3.142003981
TRIM9,0.000173551,0.333333333,3.088254811
SLC9A6,0.000174825,0.333333333,3.102189781
ADRBK1,0.00017452,0.333333333,3.098871931
HAP1,0.00017319,0.333333333,3.084273391
TET3,0.000167112,0.333333333,3.01459854
PCDH8,0.000171086,0.333333333,3.060716656
KCNMB1,0.000168549,0.333333333,3.031519575
SEMA3C,0.000175408,0.333333333,3.108493696
UBXN2B,0.000164772,0.333333333,2.986396815
GRAP2,0.000169463,0.333333333,3.042136695
CTSW,0.000171233,0.333333333,3.062375581
EGFR,0.000182916,0.333333333,3.186131387
SARS,0.000175685,0.333333333,3.111479761
HEXA,0.000176803,0.333333333,3.123424021
FABP3,0.000170853,0.333333333,3.058062376
ADAM17,0.000169808,0.333333333,3.046118115
CYLC2,0.000182448,0.5,3.181486397
SRPK3,0.000168464,0.333333333,3.03052422
IL13RA1,0.000170794,0.333333333,3.057398806
CCDC69,0.000167252,0.333333333,3.016257465
CRCP,0.000167983,0.333333333,3.024883875
CARTPT,0.000176118,0.333333333,3.116124751
TCEAL1,0.000169033,0.333333333,3.03715992
ZBTB7B,0.000169981,0.333333333,3.048108825
GRM7,0.000179437,0.333333333,3.150962177
ATF5,0.000169319,0.333333333,3.04047777
TAF1C,0.000165371,0.333333333,2.993696085
BRD4,0.000170126,0.333333333,3.04976775
MAG,0.000175932,0.333333333,3.114134041
HIST1H4I,0.000167364,0.333333333,3.017584605
CTSS,0.000172533,0.333333333,3.076974121
NPAS1,0.00017343,0.333333333,3.086927671
GAL3ST1,0.000170532,0.333333333,3.054412741
CPSF1,0.000166251,0.333333333,3.004313205
DDN,0.00017316,0.333333333,3.083941606
SSTR5,0.000171703,0.333333333,3.067684141
ZNF75D,0.000171028,0.333333333,3.060053086
MAN2C1,0.000171116,0.333333333,3.061048441
ISCU,0.000172951,0.333333333,3.081619111
KCNJ10,0.000176336,0.333333333,3.118447246
TMEM257,0.0001703,0.333333333,3.051758461
KDM4B,0.000170184,0.333333333,3.050431321
FGF4,0.000173913,0.333333333,3.092236231
ABCG2,0.000177242,0.333333333,3.128069011
SLC25A12,0.000170474,0.333333333,3.053749171
MFSD10,0.000172147,0.333333333,3.072660916
EIF3H,0.000171851,0.333333333,3.069343066
PLCL2,0.000177242,0.333333333,3.128069011
CD84,0.00016835,0.333333333,3.02919708
SOX21,0.00017307,0.333333333,3.082946251
LMNA,0.000171615,0.333333333,3.066688786
PSMA4,0.000174642,0.333333333,3.100199071
HSPA4L,0.000173611,0.5,3.088918381
ABCA4,0.00017325,0.333333333,3.084936961
CLCN7,0.000172117,0.333333333,3.072329131
CX3CR1,0.000168435,0.333333333,3.030192435
INPP4A,0.000172176,0.333333333,3.072992701
KIT,0.000176835,0.333333333,3.123755806
IFNA21,0.000169808,0.333333333,3.046118115
NDUFS3,0.000169722,0.333333333,3.04512276
ZNF592,0.00017334,0.333333333,3.085932316
PDLIM3,0.000175039,0.333333333,3.104512276
UBE2N,0.000169607,0.333333333,3.04379562
GOT2,0.000182382,0.5,3.180822827
PHKG1,0.00016756,0.333333333,3.0199071
PPP3CA,0.000190767,0.333333333,3.260783013
ARID3A,0.000169405,0.333333333,3.041473125
IL1R2,0.000171585,0.333333333,3.066357001
TBC1D2B,0.000172891,0.333333333,3.080955541
TLR2,0.000175254,0.333333333,3.106834771
DAB2,0.000179437,0.5,3.150962177
LIPA,0.000176056,0.333333333,3.115461181
UQCRFS1,0.000184843,0.5,3.205043132
CALCOCO2,0.000173792,0.333333333,3.090909091
TTN,0.000175562,0.333333333,3.110152621
LPO,0.00017331,0.333333333,3.085600531
BCL2L1,0.000172891,0.333333333,3.080955541
THAP11,0.000168691,0.333333333,3.0331785
CTNNA1,0.000177746,0.333333333,3.133377571
TBC1D4,0.000176647,0.333333333,3.121765096
PALM,0.00017322,0.333333333,3.084605176
NPPA,0.000171321,0.333333333,3.063370936
MGMT,0.000180832,0.333333333,3.165228932
EIF4A1,0.00017854,0.333333333,3.141672196
FOSL2,0.000172503,0.333333333,3.076642336
E2F4,0.000172058,0.333333333,3.071665561
HOXD9,0.000166889,0.333333333,3.01194426
DRD5,0.000182482,0.5,3.181818182
SALL2,0.000171174,0.333333333,3.061712011
NDN,0.000177462,0.333333333,3.130391506
DOCK4,0.000176367,0.333333333,3.118779031
IFNA8,0.000169405,0.333333333,3.041473125
GPA33,0.000177683,0.333333333,3.132714001
ZNF177,0.000168095,0.333333333,3.026211015
OR5I1,0.000166639,0.333333333,3.008958195
LUZP2,0.000177746,0.333333333,3.133377571
HIST1H1T,0.000168435,0.333333333,3.030192435
SELPLG,0.000175009,0.333333333,3.104180491
AKR1A1,0.0001703,0.333333333,3.051758461
REEP2,0.000171792,0.333333333,3.068679496
GLUL,0.00017316,0.333333333,3.083941606
PRKAB1,0.000171057,0.333333333,3.060384871
NAIP,0.000167308,0.333333333,3.016921035
RTN2,0.000172921,0.333333333,3.081287326
CALM2,0.000171116,0.333333333,3.061048441
GNAT2,0.000168663,0.333333333,3.032846715
SRP54,0.00017316,0.333333333,3.083941606
PGAM1,0.000170387,0.333333333,3.052753816
PER2,0.000169463,0.333333333,3.042136695
SLC7A7,0.000173702,0.333333333,3.089913736
XK,0.000170126,0.333333333,3.04976775
SERPINB8,0.00017094,0.333333333,3.059057731
SPRR1B,0.000170445,0.333333333,3.053417386
HCN2,0.00017188,0.333333333,3.069674851
CRYM,0.00017331,0.333333333,3.085600531
NDUFA9,0.000175439,0.333333333,3.108825481
PSMB5,0.000171615,0.333333333,3.066688786
ARHGEF10,0.000169262,0.333333333,3.0398142
FBXL2,0.000177968,0.5,3.135700066
RARRES3,0.000171497,0.333333333,3.065361646
TTLL12,0.000169147,0.333333333,3.03848706
MINPP1,0.000171851,0.333333333,3.069343066
ITGA7,0.00016909,0.333333333,3.03782349
GABRB2,0.000184775,0.333333333,3.204379562
GABARAP,0.00017301,0.333333333,3.082282681
ALG3,0.000169205,0.333333333,3.03915063
HTR1E,0.000180018,0.333333333,3.156934307
CPD,0.000172384,0.333333333,3.075315196
KCNV2,0.000170648,0.333333333,3.055739881
PLCD1,0.000168833,0.333333333,3.034837425
MECP2,0.00016592,0.333333333,3.000331785
SMAD6,0.000178063,0.5,3.136695421
PES1,0.000169377,0.333333333,3.04114134
TSNAX,0.000170911,0.333333333,3.058725946
CAMLG,0.000172891,0.333333333,3.080955541
AIF1,0.000172831,0.333333333,3.080291971
ALPPL2,0.0001703,0.333333333,3.051758461
B3GNT1,0.000183587,0.333333333,3.192767087
PNLIP,0.000175346,0.333333333,3.107830126
SCG2,0.000175131,0.333333333,3.105507631
NR0B1,0.000169176,0.333333333,3.038818845
PSME3,0.00016952,0.333333333,3.042800265
NR3C2,0.000177179,0.333333333,3.127405441
RET,0.000179115,0.5,3.147644326
GABRB3,0.000178859,0.333333333,3.144990046
CCL4,0.000168805,0.333333333,3.03450564
MTA1,0.000171939,0.333333333,3.070338421
BCAM,0.000172354,0.333333333,3.074983411
HDAC4,0.000171969,0.333333333,3.070670206
VASP,0.000171999,0.333333333,3.071001991
MLN,0.00017304,0.333333333,3.082614466
FGL2,0.000169578,0.333333333,3.043463835
PSMB8,0.000171792,0.333333333,3.068679496
SLC31A2,0.000175654,0.333333333,3.111147976
WT1,0.000167645,0.333333333,3.020902455
RAC2,0.000172712,0.333333333,3.078964831
MAP3K5,0.000175901,0.333333333,3.113802256
PDPK1,0.000174917,0.333333333,3.103185136
ADA,0.000170329,0.333333333,3.052090246
ABCB11,0.000169895,0.333333333,3.04711347
SERPINA6,0.000172712,0.333333333,3.078964831
AP1S1,0.000171409,0.333333333,3.064366291
FOLR3,0.00017316,0.333333333,3.083941606
NR4A2,0.00017191,0.333333333,3.070006636
POLA2,0.000168549,0.333333333,3.031519575
NR2E1,0.000171086,0.333333333,3.060716656
CRY2,0.000169693,0.333333333,3.044790975
KIF1B,0.000178603,0.333333333,3.142335766
MINK1,0.000167701,0.333333333,3.021566025
RPL3L,0.000169722,0.333333333,3.04512276
FGFR3,0.000171615,0.333333333,3.066688786
VCL,0.000171792,0.333333333,3.068679496
GPR35,0.000175871,0.333333333,3.113470471
ERP44,0.000172503,0.333333333,3.076642336
IDUA,0.000169062,0.333333333,3.037491705
HAL,0.000174703,0.333333333,3.100862641
PDHA2,0.000184026,0.5,3.197080292
CNTN2,0.000178987,0.333333333,3.146317186
CELSR2,0.000172087,0.333333333,3.071997346
SLC14A1,0.000171792,0.333333333,3.068679496
RPH3A,0.000175009,0.333333333,3.104180491
ITGA10,0.000175747,0.333333333,3.112143331
DLK1,0.000173792,0.333333333,3.090909091
SART1,0.000171527,0.333333333,3.065693431
CASP8,0.00017584,0.333333333,3.113138686
SPON1,0.000167392,0.333333333,3.01791639
TMED1,0.000169808,0.333333333,3.046118115
ITFG2,0.000166306,0.333333333,3.004976775
GZMM,0.000174216,0.333333333,3.095554081
M6PR,0.000168067,0.333333333,3.02587923
PSMD14,0.000175009,0.333333333,3.104180491
GTF2H2,0.000170358,0.333333333,3.052422031
FZD7,0.000172236,0.333333333,3.073656271
ADD1,0.000178603,0.333333333,3.142335766
TSC22D2,0.000176585,0.333333333,3.121101526
TRIM32,0.000177022,0.333333333,3.125746516
KDSR,0.000174856,0.333333333,3.102521566
CDKL2,0.000167645,0.333333333,3.020902455
SNRPD1,0.000166945,0.333333333,3.01260783
RTCB,0.000171321,0.333333333,3.063370936
CPNE3,0.000174368,0.333333333,3.097213006
ADAM23,0.000178063,0.333333333,3.136695421
TFEC,0.00017319,0.333333333,3.084273391
DBT,0.00017507,0.333333333,3.104844061
LAD1,0.000172592,0.333333333,3.077637691
TNNI2,0.000171674,0.333333333,3.067352356
NISCH,0.000169205,0.333333333,3.03915063
ARHGAP5,0.00016742,0.333333333,3.018248175
AP2B1,0.000179727,0.5,3.153948242
AVP,0.00017304,0.333333333,3.082614466
SNTA1,0.000173792,0.333333333,3.090909091
HMGA2,0.000173943,0.333333333,3.092568016
NUP214,0.00017316,0.333333333,3.083941606
PER1,0.00016952,0.333333333,3.042800265
THRA,0.000169607,0.333333333,3.04379562
EPHB6,0.00017452,0.333333333,3.098871931
EEF2,0.000172295,0.333333333,3.074319841
BRINP2,0.000171233,0.333333333,3.062375581
CD99,0.00017135,0.333333333,3.063702721
ZP2,0.000172295,0.333333333,3.074319841
DAPK3,0.000170358,0.333333333,3.052422031
PPP3R1,0.00017094,0.333333333,3.059057731
MLX,0.000174338,0.333333333,3.096881221
EWSR1,0.000171733,0.333333333,3.068015926
SFSWAP,0.000172444,0.333333333,3.075978766
ATP1A1,0.000176772,0.333333333,3.123092236
PON3,0.000170911,0.333333333,3.058725946
CEACAM6,0.000171409,0.333333333,3.064366291
GRSF1,0.000176929,0.333333333,3.124751161
VPS72,0.000175193,0.333333333,3.106171201
NR4A1,0.000168464,0.333333333,3.03052422
PAK1,0.000175685,0.333333333,3.111479761
ATP6V1A,0.000172951,0.333333333,3.081619111
ENDOU,0.000166694,0.333333333,3.009621765
GABRA5,0.000168124,0.333333333,3.0265428
GYG1,0.000177588,0.333333333,3.131718646
FAM115A,0.000172117,0.333333333,3.072329131
SLC25A6,0.000170329,0.333333333,3.052090246
BAMBI,0.000171438,0.333333333,3.064698076
KDELR1,0.000173551,0.333333333,3.088254811
MAP3K8,0.000173913,0.333333333,3.092236231
F11,0.000177873,0.333333333,3.134704711
PTPN22,0.00017135,0.333333333,3.063702721
PEMT,0.000172444,0.333333333,3.075978766
AGER,0.000170561,0.333333333,3.054744526
ELF3,0.000172028,0.333333333,3.071333776
CDC27,0.000172741,0.333333333,3.079296616
CHM,0.000171733,0.333333333,3.068015926
TRIM3,0.000173671,0.333333333,3.089581951
ESR1,0.000181225,0.5,3.169210352
CBFA2T3,0.000171851,0.333333333,3.069343066
CCNE1,0.000168095,0.333333333,3.026211015
MEF2D,0.0001755,0.333333333,3.109489051
TUBB3,0.000169348,0.333333333,3.040809555
DCTN3,0.000168691,0.333333333,3.0331785
KCNA4,0.000172533,0.333333333,3.076974121
RALY,0.000174277,0.333333333,3.096217651
ZC3HAV1,0.000171585,0.333333333,3.066357001
RNF13,0.00017307,0.333333333,3.082946251
DNM2,0.000174307,0.333333333,3.096549436
FARP2,0.000179372,0.333333333,3.150298607
TTC1,0.00017304,0.333333333,3.082614466
DCT,0.000180115,0.5,3.157929662
EGR4,0.000171674,0.333333333,3.067352356
SUPT7L,0.00016247,0.333333333,2.957863305
HLA-DMB,0.000174703,0.333333333,3.100862641
ERBB3,0.000170358,0.333333333,3.052422031
PITPNA,0.000168152,0.333333333,3.026874585
LDB1,0.000168435,0.333333333,3.030192435
COL3A1,0.000171556,0.333333333,3.066025216
DIAPH2,0.00017343,0.333333333,3.086927671
MAPK14,0.00017963,0.333333333,3.152952887
RAD23A,0.000174216,0.333333333,3.095554081
LMO7,0.000178795,0.333333333,3.144326476
PPP1R8,0.000171644,0.333333333,3.067020571
PNP,0.000170416,0.333333333,3.053085601
LSR,0.000171057,0.333333333,3.060384871
GUK1,0.000174004,0.333333333,3.093231586
IL9,0.000170126,0.333333333,3.04976775
DTX4,0.000167729,0.333333333,3.02189781
AP3S1,0.000172325,0.333333333,3.074651626
GNG4,0.000168011,0.333333333,3.02521566
MDM2,0.000177368,0.5,3.129396151
ITM2A,0.000170039,0.333333333,3.048772395
UTF1,0.000175101,0.333333333,3.105175846
TH,0.000169319,0.333333333,3.04047777
CSRP1,0.000175223,0.333333333,3.106502986
MPST,0.00017328,0.333333333,3.085268746
ADAM9,0.000176772,0.333333333,3.123092236
ASB9,0.000172295,0.333333333,3.074319841
HSPB2,0.000174004,0.333333333,3.093231586
RNPS1,0.000172384,0.333333333,3.075315196
PPP1R15A,0.000171204,0.333333333,3.062043796
MPZ,0.000172473,0.333333333,3.076310551
NSF,0.000176118,0.333333333,3.116124751
COL4A6,0.000169262,0.333333333,3.0398142
TBXAS1,0.000176554,0.333333333,3.120769741
DGCR6L,0.000169492,0.333333333,3.04246848
PLCG1,0.000172771,0.333333333,3.079628401
SLC4A3,0.000179404,0.333333333,3.150630392
GNAI1,0.000176523,0.5,3.120437956
MOGS,0.00016852,0.333333333,3.03118779
TNP2,0.000168294,0.333333333,3.02853351
ZNF32,0.0001731,0.333333333,3.083278036
SLC6A5,0.000173641,0.333333333,3.089250166
TPH1,0.000170097,0.333333333,3.049435965
PPL,0.000169549,0.333333333,3.04313205
CDKN1C,0.000168947,0.333333333,3.036164565
HYAL2,0.000171028,0.333333333,3.060053086
EEF1A1,0.000172503,0.333333333,3.076642336
SUPT5H,0.00017301,0.333333333,3.082282681
ABCA8,0.000176491,0.333333333,3.120106171
SAC3D1,0.000169233,0.333333333,3.039482415
COL7A1,0.000169005,0.333333333,3.036828135
SOD2,0.000172682,0.333333333,3.078633046
ATP5H,0.000165426,0.333333333,2.994359655
BTC,0.000178667,0.333333333,3.142999336
CCT5,0.00017316,0.333333333,3.083941606
TNKS,0.000174064,0.333333333,3.093895156
NOS1,0.000177431,0.333333333,3.130059721
VPRBP,0.00016675,0.333333333,3.010285335
HTN3,0.000174155,0.333333333,3.094890511
ANXA7,0.000175346,0.333333333,3.107830126
TRAF2,0.000170184,0.333333333,3.050431321
UBE2D3,0.000171999,0.333333333,3.071001991
SLC6A11,0.000188005,0.333333333,3.235235567
MMP25,0.000168862,0.333333333,3.03516921
SOD3,0.000179533,0.333333333,3.151957532
LDB2,0.000181159,0.333333333,3.168546782
HIF1A,0.000172473,0.333333333,3.076310551
PLA2G1B,0.00016835,0.333333333,3.02919708
INHBA,0.000175809,0.333333333,3.112806901
KIF1A,0.000174581,0.333333333,3.099535501
SULT4A1,0.000170445,0.333333333,3.053417386
C1QB,0.000171028,0.333333333,3.060053086
SMARCB1,0.000172087,0.333333333,3.071997346
KRT81,0.000171792,0.333333333,3.068679496
SNED1,0.000164609,0.333333333,2.984406105
MAPK8IP2,0.00017343,0.333333333,3.086927671
WIPF1,0.000175716,0.333333333,3.111811546
STIP1,0.000172147,0.333333333,3.072660916
CTF1,0.000172325,0.333333333,3.074651626
CSRP3,0.000170911,0.333333333,3.058725946
F13A1,0.000175285,0.333333333,3.107166556
KAT5,0.000174338,0.333333333,3.096881221
HARS2,0.000171556,0.333333333,3.066025216
KARS,0.000175562,0.333333333,3.110152621
SPI1,0.00017304,0.333333333,3.082614466
MAGEA10,0.000170445,0.333333333,3.053417386
REG3A,0.000175193,0.333333333,3.106171201
MSR1,0.00018406,0.5,3.197412077
GALNT10,0.000182382,0.333333333,3.180822827
KCNF1,0.000173461,0.333333333,3.087259456
KIAA1211L,0.000166834,0.333333333,3.01128069
RAB3A,0.0001703,0.333333333,3.051758461
CPN1,0.000178094,0.333333333,3.137027206
PSMB2,0.000170387,0.333333333,3.052753816
NOTCH3,0.000171145,0.333333333,3.061380226
WISP3,0.00017334,0.333333333,3.085932316
SMURF1,0.000175685,0.333333333,3.111479761
IFNW1,0.00017298,0.333333333,3.081950896
SLC6A12,0.000177399,0.333333333,3.129727936
HRH1,0.000171262,0.333333333,3.062707366
POSTN,0.000176866,0.333333333,3.124087591
RBM42,0.000169119,0.333333333,3.038155275
SLC28A2,0.000172147,0.333333333,3.072660916
MYH2,0.000177873,0.333333333,3.134704711
BCAP29,0.000171615,0.333333333,3.066688786
PRKG2,0.000172414,0.333333333,3.075646981
NCALD,0.000169981,0.333333333,3.048108825
PPP1R13B,0.0001734,0.333333333,3.086595886
ZMIZ2,0.000172087,0.333333333,3.071997346
PI4KB,0.000177274,0.333333333,3.128400796
FAM8A1,0.000171939,0.333333333,3.070338421
FKBP15,0.000168124,0.333333333,3.0265428
RAB11FIP5,0.000170039,0.333333333,3.048772395
ACTB,0.000171497,0.333333333,3.065361646
TMBIM6,0.000175223,0.333333333,3.106502986
OPRK1,0.000177085,0.333333333,3.126410086
RGS20,0.000169981,0.333333333,3.048108825
POLDIP3,0.000173461,0.5,3.087259456
LY96,0.000172741,0.333333333,3.079296616
RPL4,0.000168294,0.333333333,3.02853351
KBTBD11,0.000175871,0.333333333,3.113470471
VGF,0.000171527,0.333333333,3.065693431
KCNG1,0.000174703,0.333333333,3.100862641
TGFB1I1,0.000170126,0.333333333,3.04976775
ST3GAL2,0.0001703,0.333333333,3.051758461
LSP1,0.000170503,0.333333333,3.054080956
APBB1,0.00017331,0.333333333,3.085600531
CTSC,0.000177431,0.333333333,3.130059721
BICD2,0.000175131,0.333333333,3.105507631
NFATC4,0.000168379,0.333333333,3.029528865
CELSR1,0.000174581,0.333333333,3.099535501
XRCC2,0.000173792,0.333333333,3.090909091
CCT4,0.000176835,0.333333333,3.123755806
ENO2,0.000176211,0.333333333,3.117120106
TUBG1,0.000171292,0.333333333,3.063039151
HADHA,0.000175901,0.333333333,3.113802256
SERPINF1,0.000172265,0.333333333,3.073988056
VAT1,0.000171468,0.333333333,3.065029861
PDE5A,0.000180473,0.5,3.161579297
BAX,0.000176056,0.333333333,3.115461181
TUBA1B,0.000170882,0.333333333,3.058394161
GYS2,0.000172831,0.333333333,3.080291971
SPRR1A,0.000168748,0.333333333,3.03384207
PSMD3,0.000174307,0.333333333,3.096549436
SLC1A1,0.000182949,0.333333333,3.186463172
PRNP,0.000179083,0.333333333,3.147312541
SERPINE1,0.000171556,0.333333333,3.066025216
BTBD3,0.000181917,0.333333333,3.176177837
ADAM22,0.000174856,0.333333333,3.102521566
GJA1,0.000178285,0.333333333,3.139017916
PSMD12,0.000174429,0.333333333,3.097876576
AP3B1,0.000175223,0.333333333,3.106502986
DPM2,0.000168492,0.333333333,3.030856005
TGFB3,0.00017307,0.333333333,3.082946251
FXYD2,0.00017337,0.333333333,3.086264101
SRPX,0.00017304,0.333333333,3.082614466
IGHMBP2,0.000175285,0.333333333,3.107166556
CSF2RA,0.000167504,0.333333333,3.01924353
KIAA1107,0.000164609,0.333333333,2.984406105
PTPN1,0.00017325,0.333333333,3.084936961
PTBP3,0.00017584,0.333333333,3.113138686
ITK,0.000169635,0.333333333,3.044127405
PASK,0.000167336,0.333333333,3.01725282
TENC1,0.000171969,0.333333333,3.070670206
BRPF1,0.000169176,0.333333333,3.038818845
DSP,0.000171204,0.333333333,3.062043796
GAP43,0.000184332,0.5,3.200066357
TRAK1,0.000172265,0.333333333,3.073988056
CKS1B,0.000166362,0.333333333,3.005640345
TRIM10,0.000171468,0.333333333,3.065029861
MADCAM1,0.000178635,0.333333333,3.142667551
CD2BP2,0.000172028,0.333333333,3.071333776
S100A8,0.000174734,0.333333333,3.101194426
PLA2G4A,0.000174246,0.333333333,3.095885866
INHBB,0.000175009,0.333333333,3.104180491
SFI1,0.000172444,0.333333333,3.075978766
DSTN,0.000168748,0.333333333,3.03384207
ICAM1,0.000171262,0.333333333,3.062707366
EPB41L2,0.000174825,0.333333333,3.102189781
TGFB2,0.000176991,0.333333333,3.125414731
NAP1L3,0.000169952,0.333333333,3.04777704
TCL1B,0.000169405,0.333333333,3.041473125
ZBTB40,0.000176211,0.333333333,3.117120106
CD163,0.00017001,0.333333333,3.04844061
LEFTY2,0.000167588,0.333333333,3.020238885
POLR3D,0.000170678,0.333333333,3.056071666
ATRX,0.000171733,0.333333333,3.068015926
NUMA1,0.000169147,0.333333333,3.03848706
WDR45,0.000169981,0.333333333,3.048108825
IL13,0.000170823,0.333333333,3.057730591
RHOG,0.00017334,0.333333333,3.085932316
PRSS3,0.000171615,0.333333333,3.066688786
SH2B1,0.00017001,0.333333333,3.04844061
PSMC4,0.000174886,0.333333333,3.102853351
SEPT11,0.000179051,0.333333333,3.146980756
GNAO1,0.000180375,0.5,3.160583942
MEP1B,0.000171438,0.333333333,3.064698076
RAB27B,0.000169607,0.333333333,3.04379562
KLK7,0.000169866,0.333333333,3.046781685
CSF3R,0.000181159,0.5,3.168546782
TRMT1,0.000169693,0.333333333,3.044790975
TRPV6,0.000170271,0.333333333,3.051426676
THBD,0.00017188,0.333333333,3.069674851
CCL1,0.000172771,0.333333333,3.079628401
RAB27A,0.00017334,0.333333333,3.085932316
ASMT,0.000172652,0.333333333,3.078301261
GABRR2,0.00017343,0.333333333,3.086927671
UBA7,0.000173853,0.333333333,3.091572661
SLURP1,0.000168294,0.333333333,3.02853351
BAZ2B,0.000169405,0.333333333,3.041473125
UBA2,0.000178571,0.333333333,3.142003981
ADAM20,0.000169262,0.333333333,3.0398142
PI4K2A,0.000172265,0.333333333,3.073988056
INSIG1,0.00017507,0.333333333,3.104844061
PSMC5,0.000171321,0.333333333,3.063370936
KIF1C,0.000172622,0.333333333,3.077969476
PDE6A,0.000174246,0.333333333,3.095885866
AAK1,0.000182782,0.333333333,3.184804247
EZH1,0.00017934,0.5,3.149966821
ITGAM,0.000176803,0.333333333,3.123424021
CCL15-CCL14,0.00015361,0.333333333,2.840079628
PLD3,0.000175439,0.333333333,3.108825481
ABCF1,0.000169808,0.333333333,3.046118115
CTSK,0.000176367,0.333333333,3.118779031
BCL2,0.000176398,0.333333333,3.119110816
RPL35,0.00017094,0.333333333,3.059057731
CD59,0.000176585,0.333333333,3.121101526
SPARC,0.000177841,0.333333333,3.134372926
FGF12,0.00018044,0.5,3.161247512
TOM1L2,0.000168209,0.333333333,3.027538155
TBX2,0.000168663,0.333333333,3.032846715
EPRS,0.000172921,0.333333333,3.081287326
SPTBN1,0.00017838,0.5,3.140013271
HLA-DQA1,0.000170184,0.333333333,3.050431321
PACSIN2,0.000173913,0.333333333,3.092236231
LY86,0.000171468,0.333333333,3.065029861
EPHA3,0.000172533,0.333333333,3.076974121
GLTSCR1L,0.000170794,0.333333333,3.057398806
SARM1,0.000167532,0.333333333,3.019575315
COX6A1,0.00016488,0.333333333,2.987723955
FAM47E-STBD1,0.000163988,0.333333333,2.97677505
PLXNB3,0.00016581,0.333333333,2.999004645
JPH3,0.000171703,0.333333333,3.067684141
SLC22A3,0.00017307,0.333333333,3.082946251
HOXA9,0.000170242,0.333333333,3.051094891
BGLAP,0.000171615,0.333333333,3.066688786
LRRK2*KDG*,0.000177368,0.333333333,3.129396151
RHOT1,0.000177651,0.333333333,3.132382216
F11R,0.000170736,0.333333333,3.056735236
XRN2,0.00017191,0.333333333,3.070006636
PARL,0.000169176,0.333333333,3.038818845
STUB1,0.00017307,0.333333333,3.082946251
UBA52,0.000171409,0.333333333,3.064366291
PPP1R9B,0.00016559,0.333333333,2.996350365
EFHD2,0.000167616,0.333333333,3.02057067
TOMM22,0.000168862,0.333333333,3.03516921
ARFGAP1,0.000169924,0.333333333,3.047445255
RHOT2,0.000169147,0.333333333,3.03848706
MARK4,0.00016975,0.333333333,3.045454545
ZNF746,0.000165755,0.333333333,2.998341075
MID1IP1,0.000170213,0.333333333,3.050763106
FBXO6,0.000171644,0.333333333,3.067020571
NFATC2,0.000176554,0.333333333,3.120769741
HK1,0.00017135,0.333333333,3.063702721
LIMA1,0.00017331,0.333333333,3.085600531
ADAP2,0.000172444,0.333333333,3.075978766
ECSIT,0.000169808,0.333333333,3.046118115
PRAM1,0.000171792,0.333333333,3.068679496
SIN3A,0.000169837,0.333333333,3.0464499
NOTCH1,0.000172087,0.333333333,3.071997346
AGO1,0.000174004,0.333333333,3.093231586
NDUFC2,0.000163934,0.333333333,2.97611148
CDC42SE1,0.000164042,0.333333333,2.97743862
TMOD3,0.000177651,0.333333333,3.132382216
ANKH,0.000181094,0.333333333,3.167883212
FBXW9,0.00016756,0.333333333,3.0199071
ISOC1,0.000174368,0.333333333,3.097213006
SIRT3,0.000166085,0.333333333,3.002322495
STRBP,0.000167029,0.333333333,3.013603185
TNFSF13,0.000171792,0.333333333,3.068679496
VKORC1,0.000172771,0.333333333,3.079628401
ARPC1B,0.000175131,0.333333333,3.105507631
PPAPDC1B,0.000171792,0.333333333,3.068679496
CIDEB,0.000172236,0.333333333,3.073656271
L3MBTL3,0.000170765,0.333333333,3.057067021
FBXL12,0.000169924,0.333333333,3.047445255
NUB1,0.000172117,0.333333333,3.072329131
UBASH3A,0.000166472,0.333333333,3.006967485
